2023-12-03 20:25:40,698 - INFO - === Script execution START (FLS Classification) at: 2023-12-03 20:25:40.698066 ===
2023-12-06 00:04:45,106 - INFO - FinBERT-FLS classification completed for document 656ef2a49e6ba559ce0819d0. Label: Not FLS, Score: 0.9329666495323181
2023-12-06 00:04:45,434 - INFO - FinBERT-FLS classification completed for document 656ef2a49e6ba559ce0819d1. Label: Not FLS, Score: 0.9587645530700684
2023-12-06 00:04:45,928 - INFO - FinBERT-FLS classification completed for document 656ef2a49e6ba559ce0819d2. Label: Not FLS, Score: 0.9833769798278809
2023-12-06 00:04:46,101 - INFO - FinBERT-FLS classification completed for document 656ef2a59e6ba559ce0819d3. Label: Not FLS, Score: 0.9749909043312073
2023-12-06 00:04:46,341 - INFO - FinBERT-FLS classification completed for document 656ef2a59e6ba559ce0819d4. Label: Not FLS, Score: 0.9809682965278625
2023-12-06 00:04:47,073 - INFO - FinBERT-FLS classification completed for document 656ef2a59e6ba559ce0819d5. Label: Not FLS, Score: 0.9769195318222046
2023-12-06 00:04:47,572 - INFO - FinBERT-FLS classification completed for document 656ef2a59e6ba559ce0819d6. Label: Not FLS, Score: 0.9762876629829407
2023-12-06 00:04:47,827 - INFO - FinBERT-FLS classification completed for document 656ef2e99e6ba559ce0819e2. Label: Not FLS, Score: 0.890738308429718
2023-12-06 00:04:48,043 - INFO - FinBERT-FLS classification completed for document 656ef2e99e6ba559ce0819e3. Label: Not FLS, Score: 0.9732517004013062
2023-12-06 00:04:48,393 - INFO - FinBERT-FLS classification completed for document 656ef2e99e6ba559ce0819e4. Label: Specific FLS, Score: 0.7690490484237671
2023-12-06 00:04:48,727 - INFO - FinBERT-FLS classification completed for document 656ef2ea9e6ba559ce0819e5. Label: Specific FLS, Score: 0.6686882376670837
2023-12-06 00:04:49,089 - INFO - FinBERT-FLS classification completed for document 656ef2ea9e6ba559ce0819e6. Label: Not FLS, Score: 0.9604063630104065
2023-12-06 00:04:49,571 - INFO - FinBERT-FLS classification completed for document 656ef2ea9e6ba559ce0819e7. Label: Not FLS, Score: 0.7701407670974731
2023-12-06 00:04:49,914 - INFO - FinBERT-FLS classification completed for document 656ef2ea9e6ba559ce0819e8. Label: Not FLS, Score: 0.9756543636322021
2023-12-06 00:04:50,132 - INFO - FinBERT-FLS classification completed for document 656ef2ea9e6ba559ce0819e9. Label: Not FLS, Score: 0.9749909043312073
2023-12-06 00:04:50,300 - INFO - FinBERT-FLS classification completed for document 656ef2eb9e6ba559ce0819ea. Label: Not FLS, Score: 0.9749909043312073
2023-12-06 00:04:51,042 - INFO - FinBERT-FLS classification completed for document 656ef2eb9e6ba559ce0819eb. Label: Specific FLS, Score: 0.6998184323310852
2023-12-06 00:04:51,252 - INFO - FinBERT-FLS classification completed for document 656ef3319e6ba559ce0819f7. Label: Specific FLS, Score: 0.7690490484237671
2023-12-06 00:04:51,620 - INFO - FinBERT-FLS classification completed for document 656ef3329e6ba559ce0819f8. Label: Specific FLS, Score: 0.9077343940734863
2023-12-06 00:04:51,783 - INFO - FinBERT-FLS classification completed for document 656ef3329e6ba559ce0819f9. Label: Specific FLS, Score: 0.8954336047172546
2023-12-06 00:04:52,384 - INFO - FinBERT-FLS classification completed for document 656ef3329e6ba559ce0819fa. Label: Specific FLS, Score: 0.7240475416183472
2023-12-06 00:04:52,623 - INFO - FinBERT-FLS classification completed for document 656ef3329e6ba559ce0819fb. Label: Specific FLS, Score: 0.7378003597259521
2023-12-06 00:04:52,916 - INFO - FinBERT-FLS classification completed for document 656ef3329e6ba559ce0819fc. Label: Specific FLS, Score: 0.8955921530723572
2023-12-06 00:04:53,290 - INFO - FinBERT-FLS classification completed for document 656ef3339e6ba559ce0819fd. Label: Not FLS, Score: 0.978797197341919
2023-12-06 00:04:53,466 - INFO - FinBERT-FLS classification completed for document 656ef3339e6ba559ce0819fe. Label: Specific FLS, Score: 0.7690490484237671
2023-12-06 00:04:53,700 - INFO - FinBERT-FLS classification completed for document 656ef3839e6ba559ce081a0a. Label: Specific FLS, Score: 0.9224062561988831
2023-12-06 00:04:53,941 - INFO - FinBERT-FLS classification completed for document 656ef3839e6ba559ce081a0b. Label: Specific FLS, Score: 0.8278748989105225
2023-12-06 00:04:54,447 - INFO - FinBERT-FLS classification completed for document 656ef3839e6ba559ce081a0c. Label: Specific FLS, Score: 0.7538576722145081
2023-12-06 00:04:55,068 - INFO - FinBERT-FLS classification completed for document 656ef3839e6ba559ce081a0d. Label: Not FLS, Score: 0.9521051645278931
2023-12-06 00:04:55,396 - INFO - FinBERT-FLS classification completed for document 656ef3849e6ba559ce081a0e. Label: Not FLS, Score: 0.9192079305648804
2023-12-06 00:04:55,656 - INFO - FinBERT-FLS classification completed for document 656ef3849e6ba559ce081a0f. Label: Not FLS, Score: 0.9817107319831848
2023-12-06 00:04:56,096 - INFO - FinBERT-FLS classification completed for document 656ef3849e6ba559ce081a10. Label: Specific FLS, Score: 0.6787469387054443
2023-12-06 00:04:56,715 - INFO - FinBERT-FLS classification completed for document 656ef3849e6ba559ce081a11. Label: Not FLS, Score: 0.9435610771179199
2023-12-06 00:04:57,204 - INFO - FinBERT-FLS classification completed for document 656ef3849e6ba559ce081a12. Label: Specific FLS, Score: 0.9271825551986694
2023-12-06 00:04:57,675 - INFO - FinBERT-FLS classification completed for document 656ef3859e6ba559ce081a13. Label: Not FLS, Score: 0.7307854890823364
2023-12-06 00:04:57,889 - INFO - FinBERT-FLS classification completed for document 656ef3de9e6ba559ce081a1f. Label: Not FLS, Score: 0.9577234983444214
2023-12-06 00:04:58,060 - INFO - FinBERT-FLS classification completed for document 656ef3de9e6ba559ce081a20. Label: Not FLS, Score: 0.8710693120956421
2023-12-06 00:04:58,256 - INFO - FinBERT-FLS classification completed for document 656ef3de9e6ba559ce081a21. Label: Not FLS, Score: 0.9477897882461548
2023-12-06 00:04:58,734 - INFO - FinBERT-FLS classification completed for document 656ef3df9e6ba559ce081a22. Label: Not FLS, Score: 0.9588049054145813
2023-12-06 00:04:58,959 - INFO - FinBERT-FLS classification completed for document 656ef3df9e6ba559ce081a23. Label: Not FLS, Score: 0.9577234983444214
2023-12-06 00:04:59,192 - INFO - FinBERT-FLS classification completed for document 656ef3df9e6ba559ce081a24. Label: Not FLS, Score: 0.9439054131507874
2023-12-06 00:04:59,442 - INFO - FinBERT-FLS classification completed for document 656ef3df9e6ba559ce081a25. Label: Not FLS, Score: 0.8292375206947327
2023-12-06 00:04:59,743 - INFO - FinBERT-FLS classification completed for document 656ef3e09e6ba559ce081a26. Label: Not FLS, Score: 0.95676189661026
2023-12-06 00:04:59,963 - INFO - FinBERT-FLS classification completed for document 656ef3e09e6ba559ce081a27. Label: Not FLS, Score: 0.9780986309051514
2023-12-06 00:05:00,245 - INFO - FinBERT-FLS classification completed for document 656ef3e09e6ba559ce081a28. Label: Not FLS, Score: 0.7899900674819946
2023-12-06 00:05:00,546 - INFO - FinBERT-FLS classification completed for document 656ef4209e6ba559ce081a34. Label: Specific FLS, Score: 0.8591420650482178
2023-12-06 00:05:00,937 - INFO - FinBERT-FLS classification completed for document 656ef4209e6ba559ce081a35. Label: Specific FLS, Score: 0.7690490484237671
2023-12-06 00:05:01,238 - INFO - FinBERT-FLS classification completed for document 656ef4209e6ba559ce081a36. Label: Not FLS, Score: 0.9466711282730103
2023-12-06 00:05:01,539 - INFO - FinBERT-FLS classification completed for document 656ef4219e6ba559ce081a37. Label: Not FLS, Score: 0.9409669041633606
2023-12-06 00:05:01,711 - INFO - FinBERT-FLS classification completed for document 656ef4219e6ba559ce081a38. Label: Not FLS, Score: 0.9749909043312073
2023-12-06 00:05:02,041 - INFO - FinBERT-FLS classification completed for document 656ef4219e6ba559ce081a39. Label: Not FLS, Score: 0.9742667078971863
2023-12-06 00:05:02,203 - INFO - FinBERT-FLS classification completed for document 656ef4219e6ba559ce081a3a. Label: Specific FLS, Score: 0.7690490484237671
2023-12-06 00:05:02,658 - INFO - FinBERT-FLS classification completed for document 656ef4229e6ba559ce081a3b. Label: Not FLS, Score: 0.9751592874526978
2023-12-06 00:05:03,137 - INFO - FinBERT-FLS classification completed for document 656ef4229e6ba559ce081a3c. Label: Not FLS, Score: 0.8660339117050171
2023-12-06 00:05:03,418 - INFO - FinBERT-FLS classification completed for document 656ef4749e6ba559ce081a48. Label: Specific FLS, Score: 0.6902136206626892
2023-12-06 00:05:03,623 - INFO - FinBERT-FLS classification completed for document 656ef4759e6ba559ce081a49. Label: Not FLS, Score: 0.9710228443145752
2023-12-06 00:05:03,851 - INFO - FinBERT-FLS classification completed for document 656ef4759e6ba559ce081a4a. Label: Not FLS, Score: 0.9445794820785522
2023-12-06 00:05:04,188 - INFO - FinBERT-FLS classification completed for document 656ef4759e6ba559ce081a4b. Label: Not FLS, Score: 0.968367338180542
2023-12-06 00:05:04,428 - INFO - FinBERT-FLS classification completed for document 656ef4759e6ba559ce081a4c. Label: Not FLS, Score: 0.9172461628913879
2023-12-06 00:05:04,709 - INFO - FinBERT-FLS classification completed for document 656ef4759e6ba559ce081a4d. Label: Not FLS, Score: 0.9803037047386169
2023-12-06 00:05:05,100 - INFO - FinBERT-FLS classification completed for document 656ef4769e6ba559ce081a4e. Label: Not FLS, Score: 0.9593810439109802
2023-12-06 00:05:05,426 - INFO - FinBERT-FLS classification completed for document 656ef4769e6ba559ce081a4f. Label: Specific FLS, Score: 0.5732682347297668
2023-12-06 00:05:05,807 - INFO - FinBERT-FLS classification completed for document 656ef4769e6ba559ce081a50. Label: Not FLS, Score: 0.9775286316871643
2023-12-06 00:05:06,037 - INFO - FinBERT-FLS classification completed for document 656ef4b39e6ba559ce081a5c. Label: Not FLS, Score: 0.8764519095420837
2023-12-06 00:05:06,657 - INFO - FinBERT-FLS classification completed for document 656ef4b39e6ba559ce081a5d. Label: Not FLS, Score: 0.9277859330177307
2023-12-06 00:05:07,069 - INFO - FinBERT-FLS classification completed for document 656ef4b39e6ba559ce081a5e. Label: Specific FLS, Score: 0.7064602375030518
2023-12-06 00:05:07,291 - INFO - FinBERT-FLS classification completed for document 656ef4b49e6ba559ce081a5f. Label: Not FLS, Score: 0.9792652130126953
2023-12-06 00:05:07,593 - INFO - FinBERT-FLS classification completed for document 656ef4b49e6ba559ce081a60. Label: Not FLS, Score: 0.562089204788208
2023-12-06 00:05:07,868 - INFO - FinBERT-FLS classification completed for document 656ef4b49e6ba559ce081a61. Label: Not FLS, Score: 0.8894408345222473
2023-12-06 00:05:08,101 - INFO - FinBERT-FLS classification completed for document 656ef4b59e6ba559ce081a62. Label: Specific FLS, Score: 0.7424940466880798
2023-12-06 00:05:08,548 - INFO - FinBERT-FLS classification completed for document 656ef4b59e6ba559ce081a63. Label: Not FLS, Score: 0.7801686525344849
2023-12-06 00:05:09,119 - INFO - FinBERT-FLS classification completed for document 656ef4b59e6ba559ce081a64. Label: Not FLS, Score: 0.7235706448554993
2023-12-06 00:05:09,383 - INFO - FinBERT-FLS classification completed for document 656ef4fa9e6ba559ce081a70. Label: Not FLS, Score: 0.9749119281768799
2023-12-06 00:05:09,722 - INFO - FinBERT-FLS classification completed for document 656ef4fb9e6ba559ce081a71. Label: Specific FLS, Score: 0.7690490484237671
2023-12-06 00:05:09,903 - INFO - FinBERT-FLS classification completed for document 656ef4fb9e6ba559ce081a72. Label: Not FLS, Score: 0.8878142833709717
2023-12-06 00:05:10,065 - INFO - FinBERT-FLS classification completed for document 656ef4fb9e6ba559ce081a73. Label: Not FLS, Score: 0.9653007984161377
2023-12-06 00:05:10,327 - INFO - FinBERT-FLS classification completed for document 656ef4fb9e6ba559ce081a74. Label: Specific FLS, Score: 0.7690490484237671
2023-12-06 00:05:10,693 - INFO - FinBERT-FLS classification completed for document 656ef4fb9e6ba559ce081a75. Label: Not FLS, Score: 0.9507603645324707
2023-12-06 00:05:11,168 - INFO - FinBERT-FLS classification completed for document 656ef4fb9e6ba559ce081a76. Label: Not FLS, Score: 0.9748495817184448
2023-12-06 00:05:11,424 - INFO - FinBERT-FLS classification completed for document 656ef4fc9e6ba559ce081a77. Label: Not FLS, Score: 0.9830275774002075
2023-12-06 00:05:11,922 - INFO - FinBERT-FLS classification completed for document 656ef54b9e6ba559ce081a83. Label: Not FLS, Score: 0.9328650236129761
2023-12-06 00:05:12,174 - INFO - FinBERT-FLS classification completed for document 656ef54b9e6ba559ce081a84. Label: Not FLS, Score: 0.9732060432434082
2023-12-06 00:05:12,469 - INFO - FinBERT-FLS classification completed for document 656ef54c9e6ba559ce081a85. Label: Not FLS, Score: 0.9529169797897339
2023-12-06 00:05:12,646 - INFO - FinBERT-FLS classification completed for document 656ef54c9e6ba559ce081a86. Label: Not FLS, Score: 0.9749909043312073
2023-12-06 00:05:13,084 - INFO - FinBERT-FLS classification completed for document 656ef54c9e6ba559ce081a87. Label: Not FLS, Score: 0.9740145802497864
2023-12-06 00:05:13,337 - INFO - FinBERT-FLS classification completed for document 656ef54c9e6ba559ce081a88. Label: Specific FLS, Score: 0.8122678995132446
2023-12-06 00:05:13,591 - INFO - FinBERT-FLS classification completed for document 656ef54c9e6ba559ce081a89. Label: Specific FLS, Score: 0.8076566457748413
2023-12-06 00:05:13,907 - INFO - FinBERT-FLS classification completed for document 656ef54d9e6ba559ce081a8a. Label: Specific FLS, Score: 0.759718656539917
2023-12-06 00:05:14,130 - INFO - FinBERT-FLS classification completed for document 656ef54d9e6ba559ce081a8b. Label: Not FLS, Score: 0.7922407388687134
2023-12-06 00:05:14,348 - INFO - FinBERT-FLS classification completed for document 656ef5919e6ba559ce081a97. Label: Specific FLS, Score: 0.7182438373565674
2023-12-06 00:05:14,612 - INFO - FinBERT-FLS classification completed for document 656ef5929e6ba559ce081a98. Label: Not FLS, Score: 0.9518986940383911
2023-12-06 00:05:14,914 - INFO - FinBERT-FLS classification completed for document 656ef5929e6ba559ce081a99. Label: Not FLS, Score: 0.9743112921714783
2023-12-06 00:05:15,123 - INFO - FinBERT-FLS classification completed for document 656ef5929e6ba559ce081a9a. Label: Specific FLS, Score: 0.7690490484237671
2023-12-06 00:05:15,326 - INFO - FinBERT-FLS classification completed for document 656ef5929e6ba559ce081a9b. Label: Not FLS, Score: 0.9829511046409607
2023-12-06 00:05:15,574 - INFO - FinBERT-FLS classification completed for document 656ef5939e6ba559ce081a9c. Label: Not FLS, Score: 0.978906512260437
2023-12-06 00:05:15,919 - INFO - FinBERT-FLS classification completed for document 656ef5939e6ba559ce081a9d. Label: Not FLS, Score: 0.5517928600311279
2023-12-06 00:05:16,926 - INFO - FinBERT-FLS classification completed for document 656ef5939e6ba559ce081a9e. Label: Not FLS, Score: 0.9644296169281006
2023-12-06 00:05:17,619 - INFO - FinBERT-FLS classification completed for document 656ef5939e6ba559ce081a9f. Label: Not FLS, Score: 0.9707786440849304
2023-12-06 00:05:17,870 - INFO - FinBERT-FLS classification completed for document 656ef5d39e6ba559ce081aab. Label: Not FLS, Score: 0.9576084613800049
2023-12-06 00:05:18,401 - INFO - FinBERT-FLS classification completed for document 656ef5d39e6ba559ce081aac. Label: Not FLS, Score: 0.9598321914672852
2023-12-06 00:05:18,644 - INFO - FinBERT-FLS classification completed for document 656ef5d39e6ba559ce081aad. Label: Not FLS, Score: 0.8868111371994019
2023-12-06 00:05:18,854 - INFO - FinBERT-FLS classification completed for document 656ef5d49e6ba559ce081aae. Label: Not FLS, Score: 0.9492069482803345
2023-12-06 00:05:19,050 - INFO - FinBERT-FLS classification completed for document 656ef5d49e6ba559ce081aaf. Label: Not FLS, Score: 0.9407275915145874
2023-12-06 00:05:19,277 - INFO - FinBERT-FLS classification completed for document 656ef5d49e6ba559ce081ab0. Label: Specific FLS, Score: 0.7690490484237671
2023-12-06 00:05:19,527 - INFO - FinBERT-FLS classification completed for document 656ef5d49e6ba559ce081ab1. Label: Specific FLS, Score: 0.5528658628463745
2023-12-06 00:05:19,747 - INFO - FinBERT-FLS classification completed for document 656ef5d49e6ba559ce081ab2. Label: Not FLS, Score: 0.9721559286117554
2023-12-06 00:05:19,960 - INFO - FinBERT-FLS classification completed for document 656ef5d59e6ba559ce081ab3. Label: Specific FLS, Score: 0.7632209062576294
2023-12-06 00:05:20,195 - INFO - FinBERT-FLS classification completed for document 656ef6169e6ba559ce081abf. Label: Not FLS, Score: 0.9467854499816895
2023-12-06 00:05:20,622 - INFO - FinBERT-FLS classification completed for document 656ef6169e6ba559ce081ac0. Label: Not FLS, Score: 0.9240180253982544
2023-12-06 00:05:20,864 - INFO - FinBERT-FLS classification completed for document 656ef6169e6ba559ce081ac1. Label: Specific FLS, Score: 0.7624218463897705
2023-12-06 00:05:21,462 - INFO - FinBERT-FLS classification completed for document 656ef6169e6ba559ce081ac2. Label: Specific FLS, Score: 0.7719624042510986
2023-12-06 00:05:21,678 - INFO - FinBERT-FLS classification completed for document 656ef6179e6ba559ce081ac3. Label: Not FLS, Score: 0.5132808685302734
2023-12-06 00:05:21,944 - INFO - FinBERT-FLS classification completed for document 656ef6179e6ba559ce081ac4. Label: Specific FLS, Score: 0.6427307724952698
2023-12-06 00:05:22,252 - INFO - FinBERT-FLS classification completed for document 656ef6179e6ba559ce081ac5. Label: Not FLS, Score: 0.9823901653289795
2023-12-06 00:05:22,725 - INFO - FinBERT-FLS classification completed for document 656ef6189e6ba559ce081ac6. Label: Not FLS, Score: 0.9507813453674316
2023-12-06 00:05:23,013 - INFO - FinBERT-FLS classification completed for document 656ef6189e6ba559ce081ac7. Label: Not FLS, Score: 0.9810124635696411
2023-12-06 00:05:23,307 - INFO - FinBERT-FLS classification completed for document 656ef6199e6ba559ce081ac8. Label: Not FLS, Score: 0.9514826536178589
2023-12-06 00:05:23,542 - INFO - FinBERT-FLS classification completed for document 656ef68e9e6ba559ce081ad4. Label: Specific FLS, Score: 0.7159861326217651
2023-12-06 00:05:23,876 - INFO - FinBERT-FLS classification completed for document 656ef68e9e6ba559ce081ad5. Label: Specific FLS, Score: 0.8635324239730835
2023-12-06 00:05:24,144 - INFO - FinBERT-FLS classification completed for document 656ef68e9e6ba559ce081ad6. Label: Not FLS, Score: 0.8395401835441589
2023-12-06 00:05:24,326 - INFO - FinBERT-FLS classification completed for document 656ef68e9e6ba559ce081ad7. Label: Not FLS, Score: 0.9690464735031128
2023-12-06 00:05:24,707 - INFO - FinBERT-FLS classification completed for document 656ef68f9e6ba559ce081ad8. Label: Not FLS, Score: 0.9771982431411743
2023-12-06 00:05:25,024 - INFO - FinBERT-FLS classification completed for document 656ef68f9e6ba559ce081ad9. Label: Not FLS, Score: 0.9820173382759094
2023-12-06 00:05:25,261 - INFO - FinBERT-FLS classification completed for document 656ef68f9e6ba559ce081ada. Label: Not FLS, Score: 0.9690464735031128
2023-12-06 00:05:25,523 - INFO - FinBERT-FLS classification completed for document 656ef68f9e6ba559ce081adb. Label: Not FLS, Score: 0.9643908143043518
2023-12-06 00:05:26,038 - INFO - FinBERT-FLS classification completed for document 656ef6909e6ba559ce081adc. Label: Not FLS, Score: 0.9372459650039673
2023-12-06 00:05:26,313 - INFO - FinBERT-FLS classification completed for document 656ef6909e6ba559ce081add. Label: Specific FLS, Score: 0.9185469746589661
2023-12-06 00:05:26,605 - INFO - FinBERT-FLS classification completed for document 656ef6df9e6ba559ce081ae9. Label: Not FLS, Score: 0.9731773734092712
2023-12-06 00:05:27,865 - INFO - FinBERT-FLS classification completed for document 656ef6df9e6ba559ce081aea. Label: Not FLS, Score: 0.9502299427986145
2023-12-06 00:05:28,730 - INFO - FinBERT-FLS classification completed for document 656ef6df9e6ba559ce081aeb. Label: Not FLS, Score: 0.9632282257080078
2023-12-06 00:05:29,249 - INFO - FinBERT-FLS classification completed for document 656ef6df9e6ba559ce081aec. Label: Not FLS, Score: 0.8879469633102417
2023-12-06 00:05:29,435 - INFO - FinBERT-FLS classification completed for document 656ef6e09e6ba559ce081aed. Label: Not FLS, Score: 0.9802292585372925
2023-12-06 00:05:29,654 - INFO - FinBERT-FLS classification completed for document 656ef6e09e6ba559ce081aee. Label: Not FLS, Score: 0.9744311571121216
2023-12-06 00:05:30,070 - INFO - FinBERT-FLS classification completed for document 656ef6e09e6ba559ce081aef. Label: Not FLS, Score: 0.941062867641449
2023-12-06 00:05:30,461 - INFO - FinBERT-FLS classification completed for document 656ef6e09e6ba559ce081af0. Label: Not FLS, Score: 0.9659830927848816
2023-12-06 00:05:30,758 - INFO - FinBERT-FLS classification completed for document 656ef6e19e6ba559ce081af1. Label: Not FLS, Score: 0.5137668251991272
2023-12-06 00:05:31,023 - INFO - FinBERT-FLS classification completed for document 656ef6e19e6ba559ce081af2. Label: Not FLS, Score: 0.9262152910232544
2023-12-06 00:05:31,558 - INFO - FinBERT-FLS classification completed for document 656ef7209e6ba559ce081afe. Label: Not FLS, Score: 0.9623629450798035
2023-12-06 00:05:31,981 - INFO - FinBERT-FLS classification completed for document 656ef7209e6ba559ce081aff. Label: Not FLS, Score: 0.9422334432601929
2023-12-06 00:05:32,152 - INFO - FinBERT-FLS classification completed for document 656ef7209e6ba559ce081b00. Label: Not FLS, Score: 0.9749909043312073
2023-12-06 00:05:32,332 - INFO - FinBERT-FLS classification completed for document 656ef7209e6ba559ce081b01. Label: Not FLS, Score: 0.9749909043312073
2023-12-06 00:05:32,663 - INFO - FinBERT-FLS classification completed for document 656ef7209e6ba559ce081b02. Label: Not FLS, Score: 0.9707632660865784
2023-12-06 00:05:32,842 - INFO - FinBERT-FLS classification completed for document 656ef7219e6ba559ce081b03. Label: Not FLS, Score: 0.9749909043312073
2023-12-06 00:05:33,098 - INFO - FinBERT-FLS classification completed for document 656ef7219e6ba559ce081b04. Label: Not FLS, Score: 0.977059543132782
2023-12-06 00:05:33,335 - INFO - FinBERT-FLS classification completed for document 656ef7219e6ba559ce081b05. Label: Not FLS, Score: 0.974332332611084
2023-12-06 00:05:33,936 - INFO - FinBERT-FLS classification completed for document 656ef7219e6ba559ce081b06. Label: Not FLS, Score: 0.9193960428237915
2023-12-06 00:05:34,172 - INFO - FinBERT-FLS classification completed for document 656ef76c9e6ba559ce081b12. Label: Not FLS, Score: 0.8049101829528809
2023-12-06 00:05:34,447 - INFO - FinBERT-FLS classification completed for document 656ef76c9e6ba559ce081b13. Label: Specific FLS, Score: 0.7590556144714355
2023-12-06 00:05:34,673 - INFO - FinBERT-FLS classification completed for document 656ef76d9e6ba559ce081b14. Label: Specific FLS, Score: 0.8757701516151428
2023-12-06 00:05:35,124 - INFO - FinBERT-FLS classification completed for document 656ef76d9e6ba559ce081b15. Label: Not FLS, Score: 0.9197456240653992
2023-12-06 00:05:35,276 - INFO - FinBERT-FLS classification completed for document 656ef76d9e6ba559ce081b16. Label: Not FLS, Score: 0.9665716886520386
2023-12-06 00:05:35,528 - INFO - FinBERT-FLS classification completed for document 656ef76d9e6ba559ce081b17. Label: Specific FLS, Score: 0.7974824905395508
2023-12-06 00:05:36,069 - INFO - FinBERT-FLS classification completed for document 656ef76d9e6ba559ce081b18. Label: Specific FLS, Score: 0.910194456577301
2023-12-06 00:05:36,367 - INFO - FinBERT-FLS classification completed for document 656ef76e9e6ba559ce081b19. Label: Specific FLS, Score: 0.7667950987815857
2023-12-06 00:05:36,631 - INFO - FinBERT-FLS classification completed for document 656ef76e9e6ba559ce081b1a. Label: Not FLS, Score: 0.9650956988334656
2023-12-06 00:05:37,273 - INFO - FinBERT-FLS classification completed for document 656ef7a79e6ba559ce081b26. Label: Specific FLS, Score: 0.7690490484237671
2023-12-06 00:05:37,668 - INFO - FinBERT-FLS classification completed for document 656ef7a89e6ba559ce081b27. Label: Not FLS, Score: 0.9437087178230286
2023-12-06 00:05:38,171 - INFO - FinBERT-FLS classification completed for document 656ef7a89e6ba559ce081b28. Label: Not FLS, Score: 0.9780680537223816
2023-12-06 00:05:38,386 - INFO - FinBERT-FLS classification completed for document 656ef7a89e6ba559ce081b29. Label: Not FLS, Score: 0.9604132175445557
2023-12-06 00:05:38,736 - INFO - FinBERT-FLS classification completed for document 656ef7a89e6ba559ce081b2a. Label: Specific FLS, Score: 0.7525891065597534
2023-12-06 00:05:39,004 - INFO - FinBERT-FLS classification completed for document 656ef7a89e6ba559ce081b2b. Label: Not FLS, Score: 0.4929777979850769
2023-12-06 00:05:39,171 - INFO - FinBERT-FLS classification completed for document 656ef7a99e6ba559ce081b2c. Label: Not FLS, Score: 0.9749909043312073
2023-12-06 00:05:39,447 - INFO - FinBERT-FLS classification completed for document 656ef7a99e6ba559ce081b2d. Label: Not FLS, Score: 0.9750619530677795
2023-12-06 00:05:39,691 - INFO - FinBERT-FLS classification completed for document 656ef7a99e6ba559ce081b2e. Label: Not FLS, Score: 0.9728457927703857
2023-12-06 00:05:40,086 - INFO - FinBERT-FLS classification completed for document 656ef7f99e6ba559ce081b3a. Label: Not FLS, Score: 0.9356322884559631
2023-12-06 00:05:40,494 - INFO - FinBERT-FLS classification completed for document 656ef7f99e6ba559ce081b3b. Label: Specific FLS, Score: 0.8605281114578247
2023-12-06 00:05:40,768 - INFO - FinBERT-FLS classification completed for document 656ef7f99e6ba559ce081b3c. Label: Specific FLS, Score: 0.7955202460289001
2023-12-06 00:05:41,633 - INFO - FinBERT-FLS classification completed for document 656ef7fa9e6ba559ce081b3d. Label: Not FLS, Score: 0.9783040285110474
2023-12-06 00:05:41,832 - INFO - FinBERT-FLS classification completed for document 656ef7fa9e6ba559ce081b3e. Label: Not FLS, Score: 0.9749909043312073
2023-12-06 00:05:42,089 - INFO - FinBERT-FLS classification completed for document 656ef7fa9e6ba559ce081b3f. Label: Not FLS, Score: 0.9756037592887878
2023-12-06 00:05:42,533 - INFO - FinBERT-FLS classification completed for document 656ef7fa9e6ba559ce081b40. Label: Not FLS, Score: 0.6627418398857117
2023-12-06 00:05:42,800 - INFO - FinBERT-FLS classification completed for document 656ef84d9e6ba559ce081b4c. Label: Specific FLS, Score: 0.7450881004333496
2023-12-06 00:05:42,983 - INFO - FinBERT-FLS classification completed for document 656ef84e9e6ba559ce081b4d. Label: Specific FLS, Score: 0.9122058749198914
2023-12-06 00:05:43,254 - INFO - FinBERT-FLS classification completed for document 656ef84e9e6ba559ce081b4e. Label: Specific FLS, Score: 0.7208425402641296
2023-12-06 00:05:43,648 - INFO - FinBERT-FLS classification completed for document 656ef84e9e6ba559ce081b4f. Label: Not FLS, Score: 0.9491742849349976
2023-12-06 00:05:43,951 - INFO - FinBERT-FLS classification completed for document 656ef84e9e6ba559ce081b50. Label: Not FLS, Score: 0.8139097690582275
2023-12-06 00:05:44,525 - INFO - FinBERT-FLS classification completed for document 656ef84e9e6ba559ce081b51. Label: Not FLS, Score: 0.4654807448387146
2023-12-06 00:05:44,937 - INFO - FinBERT-FLS classification completed for document 656ef84f9e6ba559ce081b52. Label: Not FLS, Score: 0.9877637028694153
2023-12-06 00:05:45,151 - INFO - FinBERT-FLS classification completed for document 656ef84f9e6ba559ce081b53. Label: Not FLS, Score: 0.9433587193489075
2023-12-06 00:05:45,976 - INFO - FinBERT-FLS classification completed for document 656ef84f9e6ba559ce081b54. Label: Not FLS, Score: 0.7119178771972656
2023-12-06 00:05:46,216 - INFO - FinBERT-FLS classification completed for document 656ef84f9e6ba559ce081b55. Label: Not FLS, Score: 0.8412740230560303
2023-12-06 00:05:46,835 - INFO - FinBERT-FLS classification completed for document 656ef85c9e6ba559ce081b59. Label: Not FLS, Score: 0.9056532979011536
2023-12-06 00:05:47,358 - INFO - FinBERT-FLS classification completed for document 656ef8c09e6ba559ce081b65. Label: Specific FLS, Score: 0.7930355668067932
2023-12-06 00:05:48,048 - INFO - FinBERT-FLS classification completed for document 656ef8c09e6ba559ce081b66. Label: Not FLS, Score: 0.9403272867202759
